districtId,districtName,schoolId,schoolName,studentcount,teachercount,purchaseOrderNumber,startDate,expiryDate,totalLicenseCount,licenseConsumeCount,productTitles
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Benet Academy (IL),2025-05-14,2025-08-21,3,2,"24 heures à Bruxelles, 24 heures à la Réunion, 24 heures à Montréal, 24 heures à Paris, 24 heures en Bretagne, 24 heures en Provence, Reporters francophones 1, Reporters francophones 2, Reporters francophones 3, Reporters francophones 4"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,BENILDESTMARGARETSSCHOOL_DEMO,2023-09-22,2025-08-18,5,2,"Das Reporterteam 1 - Sample Unit, Generación AP® - Sample Unit, Reporteros 1, Reporteros 2 , Reporteros 3, Reporteros 4, Reporters francophones 1, Reporters francophones 2, Reporters francophones 3, Reporters francophones 4 - Sample Unit"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Bensenville School District 2 (IL) _DEMO,2025-02-14,2025-09-01,3,2,"Alba y Gael 1, Alba y Gael 2, Alba y Gael 3"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Benson Elementary School (NC),2025-06-02,2025-12-18,3,2,"Alba y Gael 1, Alba y Gael 2, Alba y Gael 3, Alba y Gael inicial 1 - Sample pages"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Bentonville Christian Academy (AR) _DEMO,2025-06-04,2025-09-11,3,2,"Alba y Gael 1, Alba y Gael 1 - delete, Alba y Gael 1 - Workbook, Alba y Gael 2, Alba y Gael 3, Alba y Gael inicial 1 - Sample pages, Alba y Gael inicial 1 - Student Edition - Sample pages, Alba y Gael inicial 1 - Workbook - Sample pages, Mapas 1, Mapas 2, Mapas 3, Mapas 4, Reporteros 1, Reporteros 2 , Reporteros 3, Reporteros 4"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Bernards Township School District (NJ) DEMO,2025-06-15,2025-09-22,3,2,"Davvero 1, Davvero 2"
__NO_DISTRICT__,No Parent District,77221,Bethel University,,,Bethel_University_2025_2026_prof,2025-04-04,2026-07-31,50,3,"Aula en acción 1, Aula en acción 2, Proyectos 2"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,BETHLEHEMCENTRALHIGHSCHOOL_DEMO,2024-07-11,2025-09-01,3,2,Reporteros 4
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,BINGHAMPTONUNIVERSITY_ITALIAN_DEMO,2024-07-01,2025-07-26,3,3,"Davvero 1, Davvero 2"
__NO_DISTRICT__,No Parent District,74219,Binghamton University,,,Binghamton_University_2025_2026_prof,2025-12-31,2026-05-31,1000,2,"Défi francophone 1, Défi francophone 2"
__NO_DISTRICT__,No Parent District,74219,Binghamton University,,,Binghamton_University_2025_2026_prof_Italian,2025-05-06,2026-05-31,10000,5,Davvero 1
__NO_DISTRICT__,No Parent District,74219,Binghamton University,,,Binghamton_University_2025_2026_prof_Spanish,2025-06-02,2026-07-31,1000,15,"Proyectos 1, Proyectos 2"
__NO_DISTRICT__,No Parent District,74219,Binghamton University,,,Binghamton_University_2025_prof,2024-12-17,2025-12-31,100,5,"Défi francophone 1, Défi francophone 2"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Birmingham Public Schools (MI)_DEMO,2025-01-12,2025-07-30,3,2,"Reporters francophones 1, Reporters francophones 2, Reporters francophones 3, Reporters francophones 4 - Sample Unit"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Bishop Blanchet High School (WA),2025-07-10,2025-10-17,3,2,"Reporteros 4, Reporters francophones 1, Reporters francophones 2, Reporters francophones 3, Reporters francophones 4"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Bishop England High School (SC) _DEMO,2025-02-10,2025-08-28,3,2,"Reporteros 1, Reporteros 2 "
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Bishop Moore Catholic High School (FL) ,2025-05-09,2025-08-16,3,3,"Reporters francophones 1, Reporters francophones 2, Reporters francophones 3, Reporters francophones 4"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Bishop Moore Catholic High School (FL) DEMO,2025-04-29,2025-11-14,3,2,"Generación AP® - Sample Unit, Mapas 1, Mapas 2, Mapas 3, Mapas 4, Reporteros 1, Reporteros 2 , Reporteros 3, Reporteros 4"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Bismark Public Schools (ND) demo,2025-07-10,2025-10-17,3,2,"24 horas en Barcelona, 24 horas en Bogotá, 24 horas en Buenos Aires, 24 horas en Ciudad de México, En busca de la verdad, Generación AP®, Historias extraordinarias, Me despierto y bailo, Mi año de intercambio, Reporteros 1, Reporteros 2 , Reporteros 3, Reporteros 4, Todo para todos, Un gol fantástico, Unidos por el carnaval"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Black Hills State University (SD) _DEMO,2025-01-27,2025-08-14,3,2,"Aula en acción 1, Aula en acción 2"
__NO_DISTRICT__,No Parent District,77388,Black Hills State University,,,Black_Hills_State_University_2025_2026_prof,2025-04-10,2026-08-01,1000,3,"Aula en acción 1, Aula en acción 2, Proyectos 2"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Blessed Sacrament Catholic School (SC),2025-05-14,2025-09-08,3,2,"Alba y Gael 1, Alba y Gael 2, Alba y Gael 3, Alba y Gael inicial 1 - Sample pages, Me despierto y bailo, Reporteros 1, Reporteros 1A, Reporteros 1B, Reporteros 2 , Todo para todos, Un gol fantástico"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Blessed Sacrament School (KY) _DEMO,2025-02-25,2025-09-12,3,3,"Reporteros 1, Reporteros 1A, Reporteros 1B, Reporteros 2 , Reporteros 3, Reporteros 4"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Blind Brook-Rye Union Free SD (NY) DEMO,2025-06-16,2025-09-23,3,2,"Alba y Gael 1, Alba y Gael 2, Alba y Gael 3, Alba y Gael Inicial 1, Alba y Gael Inicial 2, Aula en acción 1, Aula en acción 2, Reporteros 1, Reporteros 2 , Reporteros 3, Reporteros 4"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Blue Ridge Christian School (VA)_DEMO,2025-03-07,2025-09-22,3,2,"En busca de la verdad, Me despierto y bailo, Mi año de intercambio, Reporteros 1, Reporteros 2 , Reporteros 3, Reporteros 4, Todo para todos, Un gol fantástico"
__NO_DISTRICT__,No Parent District,68723,Boston University,,,BostonUniversity_2024_2025_prof,2024-08-09,2025-09-20,600,88,Défi francophone 1
__NO_DISTRICT__,No Parent District,68723,Boston University,,,BostonUniversity_2025_2026_prof_German,2025-07-20,2026-07-31,1000,6,"ID1 LERNEN (before-class), ID1 MACHEN (In-Class), ID1 MACHEN (In-Class) - Instructor's Edition, ID1 ZEIGEN (after-class), ID2 LERNEN (before-class), ID2 MACHEN (in-class), ID2 MACHEN (In-Class) - Instructor's Edition, ID2 ZEIGEN (after-class)"
__NO_DISTRICT__,No Parent District,60273,Cedar Cliff Local School District,,,BOTRANS232_Reporteros3_3YEARTeacher,2023-08-10,2026-08-09,30,11,Reporteros 3
__NO_DISTRICT__,No Parent District,77796,Bowdoin College (ME),,,Bowdoin_College_2025_2026_prof,2025-04-30,2026-07-31,1000,7,"Proyectos 1, Proyectos 2"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Bowling Green State University (OH)_DEMO,2025-03-06,2025-09-21,3,2,"24 heures à Bruxelles, 24 heures à la Réunion, 24 heures à Montréal, 24 heures à Paris, 24 heures en Bretagne, 24 heures en Provence, Défi francophone 1, Défi francophone 2"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Boyden-Hull Community School District (IA),2025-06-04,2025-09-11,3,2,"Mapas 1, Mapas 2, Mapas 3, Mapas 4"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Brainerd Baptist School (TN)_DEMO,2025-05-28,2025-09-04,3,2,"Mapas 1, Mapas 2, Mapas 3, Mapas 4, Reporteros 1, Reporteros 2 , Reporteros 3, Reporteros 4"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Branford Public Schools (CT)_DEMO,2025-03-20,2025-09-27,3,2,"En busca de la verdad, Generación AP®, Me despierto y bailo, Mi año de intercambio, Reporteros 1, Reporteros 2 , Reporteros 3, Reporteros 4, Reporters francophones 1, Reporters francophones 2, Reporters francophones 3, Reporters francophones 4, Todo para todos, Un gol fantástico"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Bridgeton Public Schools (NJ) ,2025-04-09,2025-10-25,3,2,"Reporters francophones 1, Reporters francophones 2, Reporters francophones 3, Reporters francophones 4"
__NO_DISTRICT__,No Parent District,68806,LTI 1.3 Brightspace D2L Sandbox,,,Brightspace_D2L_Sandbox_Testing_Demo,2025-05-01,2025-11-16,20,8,"Proyectos, Proyectos 1, Proyectos 2"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Bristol-Warren Regional School District (RI),2025-05-29,2025-12-14,3,2,"Mapas 1, Mapas 2, Mapas 3, Mapas 4, Reporteros 1, Reporteros 2 , Reporteros 3, Reporteros 4"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,British International School of Chicago_DEMO,2024-10-09,2025-11-12,3,3,"24 heures à Bruxelles, 24 heures à la Réunion, 24 heures à Montréal, 24 heures à Paris, 24 heures en Bretagne, 24 heures en Provence, Défi francophone 1, Défi francophone 2, En busca de la verdad, Klasse! A1 - The KWL Hub for Teachers, Klasse! A2 - The KWL Hub for Teachers, Klasse! B1 - The KWL Hub for Teachers, Me despierto y bailo, Mi año de intercambio, Reporteros 1, Reporteros 2 , Reporteros 3, Reporteros 4, Reporters francophones 1, Reporters francophones 2, Reporters francophones 3, Todo para todos, Un gol fantástico"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Bronx High School for Medical Science (NY) ,2025-05-22,2025-08-29,3,2,Generación AP® - Sample Unit
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Bronxville Union Free School District (NY) DEMO,2025-04-28,2025-08-05,3,2,"Generación AP® - Sample Unit, Mapas 1, Mapas 2, Mapas 3, Mapas 4, Reporteros 1, Reporteros 2 , Reporteros 3, Reporteros 4"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Brookstone School (GA),2025-06-04,2025-12-20,3,2,"Generación AP®, Mapas 1, Mapas 2, Mapas 3, Mapas 4, Mi año de intercambio, Reporteros 1, Reporteros 2 , Reporteros 3, Reporteros 4, Un gol fantástico"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Broward County Public Schools French (FL) DEMO,2025-03-25,2025-10-10,3,3,"Reporters francophones 1 - Florida Standards Edition, Reporters francophones 2 - Florida Standards Edition, Reporters francophones 3 - Florida Standards Edition, Reporters francophones 4 - Florida Standards Edition"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Broward County Public Schools Spanish (FL) DEMO,2025-03-25,2025-10-10,3,3,"Reporteros 1 - Florida Standards Edition, Reporteros 2 - Florida Standards Edition, Reporteros 3 - Florida Standards Edition, Reporteros 4 - Florida Standards Edition"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Brown University (RI) _DEMO,2025-01-21,2025-08-08,3,2,"Aula en acción 2, Proyectos 1, Proyectos 2"
__NO_DISTRICT__,No Parent District,78166,Brown University (RI),,,Brown_University_2025_2026_prof,2025-05-20,2026-07-31,1000,10,"Proyectos 1, Proyectos 2"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Brunswick School (CT)_DEMO,2025-02-07,2025-08-30,3,2,"Reporteros 1, Reporteros 2 , Reporteros 3, Reporteros 4, Reporters francophones 1, Reporters francophones 2, Reporters francophones 3, Reporters francophones 4"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Bryant Middle School (UT) DEMO,2025-06-27,2025-10-04,3,2,"Reporteros 1, Reporteros 1A, Reporteros 1B, Reporteros 2 "
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Buckingham Browne  Nichols School (MA)_DEMO,2025-02-07,2025-10-17,3,2,"Generación AP® - Sample Unit, Reporteros 1, Reporteros 2 , Reporteros 3, Reporteros 4, Reporters francophones 3, Reporters francophones 4 - Sample Unit"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Burlington Area School District (WI)_DEMO,2025-01-17,2026-02-20,3,2,"24 horas en Barcelona, 24 horas en Bogotá, 24 horas en Buenos Aires, 24 horas en Ciudad de México, En busca de la verdad, Generación AP® - Sample Unit, Me despierto y bailo, Mi año de intercambio, Reporteros 1, Reporteros 2 , Reporteros 3, Reporteros 4, Todo para todos, Un gol fantástico"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Butler University (IN) DEMO,2025-06-11,2025-09-18,3,2,"Davvero 1, Davvero 2"
__NO_DISTRICT__,No Parent District,78149,Butler University (IN),,,Butler_University_2025_2026_prof,2025-05-19,2026-07-15,1000,8,"Proyectos 1, Proyectos 2"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Byron Center Charter School (MI)_DEMO,2025-02-14,2025-09-01,3,2,"En busca de la verdad, Me despierto y bailo, Mi año de intercambio, Reporteros 1, Reporteros 2 , Reporteros 3, Reporteros 4, Todo para todos, Un gol fantástico"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Calgary_Catholic_School_District_DEMO,2024-09-18,2025-09-30,4,2,"Alba y Gael 1, Alba y Gael 2, Alba y Gael 3, Mapas 1, Mapas 2, Mapas 3, Mapas 4, Reporteros 1, Reporteros 2 , Reporteros 3, Reporteros 4, Reporters francophones 1, Reporters francophones 2, Reporters francophones 3"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,California Military Institute (CA)  demo,2025-07-22,2025-10-30,3,2,"Generación AP®, Mapas 1, Mapas 2, Mapas 3, Mapas 4"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,California School of the Arts - San Gabriel Valley,2024-10-18,2025-09-07,3,2,"Generación AP® - Sample Unit, Reporteros 1, Reporteros 2 , Reporteros 3, Reporteros 4"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,CALVINCHRISTIANSCHOOL_DEMO,2024-10-07,2025-11-10,3,3,"Aula en acción 1, Aula en acción 2, Mapas 1, Mapas 2, Mapas 3, Mapas 4, Reporteros 1, Reporteros 2 , Reporteros 3, Reporteros 4"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,CAMPBELLCOUNTYHIGHSCHOOL_DEMO,2024-01-24,2025-07-31,3,2,"Reporteros 1, Reporteros 2 , Reporteros 3, Reporteros 4, Reporters francophones 1, Reporters francophones 2, Reporters francophones 3, Reporters francophones 4 - Sample Unit"
__NO_DISTRICT__,No Parent District,60270,DIFU School,,,CANADIANDEM,2024-09-17,2026-08-17,40,39,"Reporteros 1 - Canadian Edition, Reporteros 3 - Canadian Edition, Reporteros 4 - Canadian Edition, Reporters francophones 1 - Canadian Edition, Reporters francophones 2 - Canadian Edition, Reporters francophones 3 - Canadian Edition"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Cannon School (NC)_DEMO,2025-02-26,2026-04-01,3,2,"Défi francophone 1, Défi francophone 2, Generación AP® - Sample Unit, Reporteros 1, Reporteros 2 , Reporteros 3, Reporteros 4, Reporters francophones 1, Reporters francophones 2, Reporters francophones 3, Reporters francophones 4 - Sample Unit"
__NO_DISTRICT__,No Parent District,60270,DIFU School,,,CANPODIFUTEST,2024-09-16,2026-08-16,40,12,"Reporteros 1 - Canadian Edition, Reporteros 2 - Canadian Edition"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Canterbury School (FL),2025-05-22,2025-08-29,3,2,"En busca de la verdad, Generación AP®, Mapas 1, Mapas 2, Mapas 3, Mapas 4, Me despierto y bailo, Mi año de intercambio, Reporteros 1, Reporteros 2 , Reporteros 3, Reporteros 4, Todo para todos, Un gol fantástico"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Canyons School District (UT) DEMO,2024-05-20,2025-08-16,5,2,"Cap sur 1, Cap sur 2, Cap sur 3, Défi francophone 1, Défi francophone 2, Reporters francophones 1, Reporters francophones 2, Reporters francophones 3, Reporters francophones 4 - Sample Unit"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Cape_Girardeau_Public_Schools_DEMO,2024-09-10,2025-08-31,4,2,"24 heures à Bruxelles, 24 heures à la Réunion, 24 heures à Montréal, 24 heures à Paris, 24 heures en Bretagne, 24 heures en Provence, 24 horas en Barcelona, 24 horas en Bogotá, 24 horas en Buenos Aires, 24 horas en Ciudad de México, En busca de la verdad, Generación AP® - Sample Unit, Me despierto y bailo, Mi año de intercambio, Reporteros 1, Reporteros 2 , Reporteros 3, Reporteros 4, Reporters francophones 1, Reporters francophones 2, Reporters francophones 3, Reporters francophones 4 - Sample Unit, Todo para todos, Un gol fantástico"
__NO_DISTRICT__,No Parent District,68764,Carleton College,,,Carleton_College_2025_2026_prof,2024-11-18,2026-07-31,170,2,"Défi francophone 1, Défi francophone 2"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Carleton_College_DEMO,2025-03-04,2025-09-19,3,2,"Proyectos, Proyectos 1, Proyectos 2"
__NO_DISTRICT__,No Parent District,78483,Carleton University (ON),,,Carleton_University_2025_2026_prof,2025-06-05,2026-07-01,1500,8,"Proyectos 1, Proyectos 2"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,CARLETONUNIVERSITY_DEMO,2024-08-05,2025-08-04,3,3,"Proyectos 1, Proyectos 2"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Carlsbad_Unified_School_District_DEMO,2024-08-23,2025-08-01,4,2,"Mapas 1, Mapas 2, Mapas 3, Mapas 4, Reporteros 1, Reporteros 2 , Reporteros 3, Reporteros 4"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Carmel Central School District(NY)_DEMO,2025-06-04,2025-12-20,3,2,"Davvero 1, Davvero 2, Mapas 1, Mapas 2, Mapas 3, Mapas 4, Reporteros 1, Reporteros 2 , Reporteros 3, Reporteros 4, Reporters francophones 1, Reporters francophones 2, Reporters francophones 3, Reporters francophones 4"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Carolina Forest High School (SC)_DEMO,2025-06-04,2025-09-11,3,2,"ID1 LERNEN (before-class), ID1 MACHEN (In-Class), ID1 MACHEN (In-Class) - Instructor's Edition, ID1 ZEIGEN (after-class), ID2 LERNEN (before-class), ID2 MACHEN (in-class), ID2 MACHEN (In-Class) - Instructor's Edition, ID2 ZEIGEN (after-class), Klasse! A1 - The KWL Hub for Teachers, Klasse! A2 - The KWL Hub for Teachers, Klasse! B1 - The KWL Hub for Teachers"
